NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER
A1E,1,2016-12-18T13:24:59,226.809,0.0442997,0.168288,2.051,10.529,327.4615173
B2A,1,2016-12-18T13:25:00,223.787,0.0464092,0.188714,2.111,10.3829,505.7230835
B36,1,2016-12-18T13:25:19,225.839,0.0442997,0.166604,1.545,10.4736,778.9125977
A07,1,2016-12-18T13:25:24,228.824,0.0442997,0.234545,1.786,10.1361,1346.28125
A44,1,2016-12-18T13:25:26,228.824,0.0464092,0.237476,1.865,10.6197,1287.17749
B38,1,2016-12-18T13:25:34,226.734,0.0442997,0.160653,1.637,10.5252,631.4613647
B39,1,2016-12-18T13:25:51,226.809,0.0442997,0.252096,1.713,10.0492,92791.30469
B33,1,2016-12-18T13:26:32,226.324,0.0442997,0.185801,1.491,10.0215,840.6557617
A0B,1,2016-12-18T13:26:35,229.644,0.0442997,0.171211,1.575,10.1764,1208.11731
B39,1,2016-12-18T13:26:51,226.063,0.0442997,0.295601,1.863,10.0278,92791.41406
B3F,1,2016-12-18T13:27:07,224.906,0.0442997,0.228677,1.665,9.96484,443.9157715
B35,1,2016-12-18T13:27:25,226.175,0.0442997,0.269565,1.716,10.0064,1475.783936
A06,1,2016-12-18T13:27:47,228.973,0.0464092,0.22574,2.114,10.1487,1201.518311
A43,1,2016-12-18T13:27:48,227.219,0.0464092,0.178486,1.884,10.0593,898.3927002
B39,1,2016-12-18T13:27:50,225.503,0.0442997,0.234545,1.621,10.4648,92791.52344
B34,1,2016-12-18T13:28:12,225.876,0.0464092,0.138985,1.652,10.4799,323.8674927
B39,1,2016-12-18T13:28:50,225.764,0.0442997,0.211025,1.563,10.495,92791.61719
A1A,1,2016-12-18T13:28:55,228.674,0.0464092,0.309973,2.004,10.6134,526.9143677
B29,1,2016-12-18T13:29:47,225.876,0.0464092,0.289834,1.784,10.0051,497.3561707
B39,1,2016-12-18T13:29:50,226.175,0.0442997,0.246255,1.48,10.0203,92791.72656
B28,1,2016-12-18T13:30:13,224.757,0.0442997,0.160653,1.525,9.95225,76.16634369
B27,1,2016-12-18T13:30:17,224.607,0.0442997,0.175518,1.475,9.94092,348.5765076
B23,1,2016-12-18T13:30:27,225.204,0.0464092,0.159512,1.758,9.98121,616.6508179
A09,1,2016-12-18T13:30:39,228.003,0.0442997,0.17997,1.713,10.1034,166.8764648
B37,1,2016-12-18T13:30:40,225.391,0.0442997,0.278074,1.988,9.98373,947.7441406
B39,1,2016-12-18T13:30:51,226.286,0.0442997,0.21986,1.669,10.0165,92791.82813
A32,1,2016-12-18T13:31:05,224.831,0.0442997,0.156583,1.677,9.95981,419.2784119
A1D,1,2016-12-18T13:31:34,227.182,0.0442997,0.115453,1.619,10.0694,1056.978516
B2C,1,2016-12-18T13:31:45,0,0,1,0,0,0
B39,1,2016-12-18T13:31:50,225.428,0.0442997,0.112507,1.572,9.99885,92791.9375
B20,1,2016-12-18T13:31:53,223.115,0.0442997,0.133109,1.524,9.89054,432.9724426
B22,1,2016-12-18T13:32:04,223.973,0.0442997,0.156583,1.687,9.92203,421.9219666
B24,1,2016-12-18T13:32:10,223.525,0.0442997,0.124286,1.863,9.91573,83.68687439
A2F,1,2016-12-18T13:32:26,223.078,0.0442997,0.237476,1.786,9.87417,377.4682007
A30,1,2016-12-18T13:32:47,223.525,0.0464092,0.292719,1.808,9.8981,278.3079224
B39,1,2016-12-18T13:32:49,225.391,0.0442997,0.240404,1.534,9.98247,92792.04688
A13,1,2016-12-18T13:32:50,227.853,0.0442997,0.361104,2.151,10.5668,1268.448364
B25,1,2016-12-18T13:33:11,224.943,0.0464092,0.193303,1.812,10.4484,1468.891724
A05,1,2016-12-18T13:33:21,229.421,0.0464092,0.21986,1.486,10.1575,1172.18103
B2D,1,2016-12-18T13:33:31,224.869,0.0442997,0.257929,1.476,9.95981,412.5818787
A3A,1,2016-12-18T13:33:37,228.861,0.0442997,0.169577,1.444,10.1386,1453.047974
B39,1,2016-12-18T13:33:48,226.473,0.0464092,0.240404,1.51,10.0291,92792.14844
A40,1,2016-12-18T13:34:06,228.861,0.0485187,0.205125,1.823,11.1058,1308.812622
B2E,1,2016-12-18T13:34:25,224.272,0.0442997,0.217751,1.7,10.398,419.6573486
B3E,1,2016-12-18T13:34:29,224.645,0.0442997,0.168288,1.609,9.96107,432.2495728
A15,1,2016-12-18T13:34:38,228.227,0.0464092,0.235082,1.963,10.5958,1298.455566
A1C,1,2016-12-18T13:34:39,227.257,0.0464092,0.136048,1.769,10.5555,395.232605
B39,1,2016-12-18T13:34:49,226.324,0.0442997,0.209059,1.701,10.0177,92792.25781
A0E,1,2016-12-18T13:35:11,227.518,0.0485187,0.237476,1.687,10.5466,1263.427246
A0A,1,2016-12-18T13:35:13,229.309,0.0464092,0.199217,1.482,10.6411,607.6593018
A11,1,2016-12-18T13:35:24,227.294,0.0442997,0.0356307,1.946,10.0719,1316.644043
A31,1,2016-12-18T13:35:47,223.078,0.0442997,0.229313,1.786,10.3426,498.4737854
B39,1,2016-12-18T13:35:48,226.846,0.0464092,0.177052,1.706,10.0555,92792.36719
A0D,1,2016-12-18T13:35:58,228.264,0.0442997,0.202172,1.522,10.5857,713.2955322
A01,1,2016-12-18T13:36:10,228.712,0.0442997,0.165364,1.864,10.6184,253.7313538
B26,1,2016-12-18T13:36:22,223.488,0.0442997,0.153654,1.54,9.91573,531.9382935
A17,1,2016-12-18T13:36:26,227.555,0.0485187,0.144856,1.525,11.5276,1177.956909
A0C,1,2016-12-18T13:36:30,227.033,0.0464092,0.103662,1.865,10.0543,1362.262085
A14,1,2016-12-18T13:36:31,227.592,0.0464092,0.150723,1.684,10.5806,1253.408936
B39,1,2016-12-18T13:36:48,225.167,0.0442997,0.203255,1.869,9.97744,92792.46094
A12,1,2016-12-18T13:36:54,227.443,0.0464092,0.260842,1.937,10.563,1252.6604
A16,1,2016-12-18T13:37:18,227.592,0.0464092,0.275369,2.064,10.5592,1209.072876
A18,1,2016-12-18T13:37:25,227.704,0.0485187,0.142767,1.826,11.0466,93.39350128
B1F,1,2016-12-18T13:37:27,222.966,0.0421902,0.205125,1.575,9.40697,410.3679199
A02,1,2016-12-18T13:37:42,227.182,0.0464092,0.172548,1.529,10.5454,1270.844482
B39,1,2016-12-18T13:37:47,225.801,0.0464092,0.21986,1.777,10.0089,92792.57031
A04,1,2016-12-18T13:37:58,227.443,0.0442997,0.213972,1.392,10.0832,1022.89386
B39,1,2016-12-18T13:38:46,225.055,0.0442997,0.260842,1.846,9.96233,92792.67188
A19,1,2016-12-18T13:39:02,227.294,0.0464092,0.243331,1.846,10.5492,1157.569092
B39,1,2016-12-18T13:39:46,225.839,0.0442997,0.231612,1.91,10.4862,92792.78125
A1E,1,2016-12-18T13:39:53,226.548,0.0464092,0.166604,1.394,10.5215,329.0179749
B2A,1,2016-12-18T13:39:56,224.085,0.0464092,0.213972,1.466,10.4031,507.3106689
B36,1,2016-12-18T13:40:10,226.436,0.0442997,0.234545,1.5,10.0291,780.4862671
A07,1,2016-12-18T13:40:19,228.115,0.0442997,0.172548,1.742,10.1059,1347.875732
A44,1,2016-12-18T13:40:20,228.6,0.0464092,0.234545,2.014,10.6121,1288.781128
B38,1,2016-12-18T13:40:25,225.988,0.0442997,0.315702,1.721,10.4925,633.0132446
B39,1,2016-12-18T13:40:47,225.428,0.0442997,0.231612,1.529,10.4623,92792.89063
B33,1,2016-12-18T13:41:24,225.913,0.0442997,0.289834,1.601,10.4862,842.2566528
A0B,1,2016-12-18T13:41:28,228.488,0.0464092,0.249177,1.544,10.1223,1209.735229
B39,1,2016-12-18T13:41:46,225.615,0.0442997,0.22574,1.35,9.99129,92792.99219
B3F,1,2016-12-18T13:41:59,224.234,0.0442997,0.205125,1.733,9.93084,445.4814148
B35,1,2016-12-18T13:42:20,226.1,0.0464092,0.222801,1.757,10.014,1477.374756
A43,1,2016-12-18T13:42:39,226.995,0.0442997,0.157676,1.667,10.5278,899.9522705
A06,1,2016-12-18T13:42:41,228.339,0.0442997,0.163629,1.4,10.1172,1203.121094
B39,1,2016-12-18T13:42:46,226.025,0.0442997,0.22574,1.734,9.99885,92793.10156
B34,1,2016-12-18T13:43:04,225.764,0.0464092,0.272468,1.936,10.4837,325.7096863
B39,1,2016-12-18T13:43:45,226.398,0.0464092,0.17997,1.669,10.0328,92793.20313
A1A,1,2016-12-18T13:43:52,228.115,0.0464092,0.295601,1.607,10.5869,528.5352783
B29,1,2016-12-18T13:44:36,223.973,0.0464092,0.307104,1.831,9.92958,498.9733887
B39,1,2016-12-18T13:44:45,225.913,0.0464092,0.184418,1.58,10.0127,92793.30469
B28,1,2016-12-18T13:45:07,224.458,0.0442997,0.228677,1.788,9.94973,77.68018341
B27,1,2016-12-18T13:45:11,224.384,0.0442997,0.202172,1.417,9.9384,350.1322937
B23,1,2016-12-18T13:45:20,224.57,0.0442997,0.187381,1.551,10.4119,618.2745972
B37,1,2016-12-18T13:45:32,225.391,0.0442997,0.216917,1.444,9.98499,949.2932739
A09,1,2016-12-18T13:45:33,227.928,0.0442997,0.26666,1.776,10.0946,168.491394
B39,1,2016-12-18T13:45:44,226.361,0.0442997,0.237476,1.759,10.5089,92793.41406
A32,1,2016-12-18T13:46:02,223.675,0.0442997,0.301358,1.769,9.90062,420.8321228
A1D,1,2016-12-18T13:46:25,228.674,0.0464092,0.22574,1.647,10.1348,1058.543213
B2C,1,2016-12-18T13:46:38,0,0,1,0,0,0
B20,1,2016-12-18T13:46:41,224.869,0.0442997,0.205125,1.295,9.95225,434.545929
B39,1,2016-12-18T13:46:44,227.331,0.0442997,0.275369,1.73,10.0744,92793.52344
B22,1,2016-12-18T13:46:57,225.652,0.0464092,0.216917,1.604,10.0051,423.4615479
B24,1,2016-12-18T13:47:03,225.503,0.0442997,0.286946,1.812,9.99885,85.24054718
A2F,1,2016-12-18T13:47:18,224.757,0.0442997,0.21986,1.41,9.95351,379.0270386
A13,1,2016-12-18T13:47:40,229.01,0.0464092,0.32142,1.728,10.6285,1270.036621
A30,1,2016-12-18T13:47:40,225.354,0.0442997,0.190343,1.562,10.4497,279.8811035
B39,1,2016-12-18T13:47:44,227.145,0.0442997,0.327126,2.163,10.5429,92793.625
B25,1,2016-12-18T13:48:05,224.869,0.0464092,0.252096,1.713,10.4346,1470.459595
A05,1,2016-12-18T13:48:12,229.57,0.0464092,0.272468,2.118,10.6537,1173.873291
B2D,1,2016-12-18T13:48:23,224.831,0.0442997,0.246255,1.771,9.95351,414.1370544
A3A,1,2016-12-18T13:48:31,228.861,0.0464092,0.286946,1.816,10.6184,1454.624878
B39,1,2016-12-18T13:48:43,226.249,0.0464092,0.240404,1.475,10.0165,92793.73438
A40,1,2016-12-18T13:48:57,227.294,0.0464092,0.352652,2.045,10.5466,1310.396973
B2E,1,2016-12-18T13:49:19,223.152,0.0442997,0.349828,1.554,9.88173,421.1601257
B3E,1,2016-12-18T13:49:22,222.817,0.0442997,0.355472,1.927,10.3414,433.8299866
A15,1,2016-12-18T13:49:29,227.853,0.0464092,0.260842,1.912,10.5756,1300.041138
A1C,1,2016-12-18T13:49:34,227.368,0.0464092,0.21986,1.716,10.5517,396.8026123
B39,1,2016-12-18T13:49:43,226.398,0.0464092,0.151716,1.335,10.0354,92793.84375
A0E,1,2016-12-18T13:50:03,228.525,0.0464092,0.139781,1.69,10.6121,1264.975586
A0A,1,2016-12-18T13:50:06,229.383,0.0442997,0.289834,1.807,10.1588,609.2575684
A11,1,2016-12-18T13:50:16,227.742,0.0464092,0.141921,1.256,10.0845,1318.192871
A31,1,2016-12-18T13:50:41,223.899,0.0442997,0.156583,1.409,9.91951,500.0221252
B39,1,2016-12-18T13:50:43,225.988,0.0464092,0.292286,2.185,10.014,92793.94531
A0D,1,2016-12-18T13:50:49,227.555,0.0442997,0.153654,1.458,10.5555,714.8731079
A01,1,2016-12-18T13:51:04,229.01,0.0442997,0.237476,1.763,10.15,255.314621
B26,1,2016-12-18T13:51:13,223.973,0.0442997,0.246596,1.748,9.93084,533.5359497
A17,1,2016-12-18T13:51:20,227.63,0.0485187,0.138985,1.399,11.0466,1179.538208
A0C,1,2016-12-18T13:51:23,227.331,0.0464092,0.217751,1.993,10.5479,1363.887817
A14,1,2016-12-18T13:51:24,227.667,0.0464092,0.214855,1.871,10.5668,1254.966553
B39,1,2016-12-18T13:51:42,226.361,0.0442997,0.168288,1.588,10.0303,92794.05469
A12,1,2016-12-18T13:51:47,227.853,0.0464092,0.197444,1.604,10.0983,1254.248779
A16,1,2016-12-18T13:52:12,227.965,0.0485187,0.162439,1.74,11.063,1210.772095
A18,1,2016-12-18T13:52:13,228.04,0.0506282,0.159512,1.574,11.0592,94.9719162
B1F,1,2016-12-18T13:52:17,224.57,0.0442997,0.211958,1.845,9.94973,411.9350281
A02,1,2016-12-18T13:52:31,229.085,0.0464092,0.0889026,1.568,10.631,1272.428589
B39,1,2016-12-18T13:52:41,226.734,0.0464092,0.159512,1.713,10.0454,92794.15625
A04,1,2016-12-18T13:52:52,228.525,0.0464092,0.246596,2.065,10.1273,1024.501099
B39,1,2016-12-18T13:53:41,226.361,0.0464092,0.284056,1.618,10.0328,92794.25781
A19,1,2016-12-18T13:53:55,227.145,0.0442997,0.194536,1.478,10.5466,1159.18335
B39,1,2016-12-18T13:54:41,226.66,0.0442997,0.182886,1.555,10.048,92794.36719
A1E,1,2016-12-18T13:54:47,227.742,0.0442997,0.118398,1.623,10.5718,330.5771179
B2A,1,2016-12-18T13:54:51,225.801,0.0464092,0.157676,1.457,10.4786,508.8984985
B36,1,2016-12-18T13:55:01,226.324,0.0442997,0.118398,1.802,10.024,782.0637207
A07,1,2016-12-18T13:55:12,229.906,0.0442997,0.281163,1.679,10.1814,1349.472412
A44,1,2016-12-18T13:55:14,229.644,0.0464092,0.228677,1.677,10.6575,1290.388916
B38,1,2016-12-18T13:55:16,226.51,0.0442997,0.21986,1.554,10.5152,634.5661621
B39,1,2016-12-18T13:55:41,226.846,0.0442997,0.240404,1.616,10.529,92794.46875
B33,1,2016-12-18T13:56:16,226.958,0.0442997,0.217751,1.884,10.0543,843.8595581
A0B,1,2016-12-18T13:56:21,229.943,0.0464092,0.231612,1.652,10.6688,1211.355713
B39,1,2016-12-18T13:56:40,227.443,0.0442997,0.289834,1.817,10.0744,92794.58594
B3F,1,2016-12-18T13:56:51,225.988,0.0442997,0.304233,1.652,10.0177,447.0524902
B35,1,2016-12-18T13:57:16,226.585,0.0442997,0.160653,1.488,10.5202,1478.969604
A43,1,2016-12-18T13:57:30,228.003,0.0464092,0.208076,1.568,10.5832,901.5179443
A06,1,2016-12-18T13:57:34,229.607,0.0442997,0.166604,1.414,10.6524,1204.726074
B39,1,2016-12-18T13:57:40,226.137,0.0464092,0.295601,1.919,10.4925,92794.69531
B34,1,2016-12-18T13:57:55,226.771,0.0464092,0.206158,2.206,10.5303,327.5596313
B39,1,2016-12-18T13:58:39,226.548,0.0442997,0.0977608,1.404,10.5152,92794.79688
A1A,1,2016-12-18T13:58:46,229.01,0.0464092,0.171211,1.708,10.6235,530.1692505
B29,1,2016-12-18T13:59:24,224.943,0.0464092,0.118398,1.698,9.94847,500.5956116
B39,1,2016-12-18T13:59:39,226.585,0.0442997,0.211958,1.951,10.0391,92794.90625
B28,1,2016-12-18T14:00:00,224.122,0.0442997,0.133109,1.449,9.92581,79.19715881
B27,1,2016-12-18T14:00:03,224.458,0.0442997,0.133109,1.49,9.94092,351.6923828
B23,1,2016-12-18T14:00:12,224.458,0.0464092,0.100712,1.431,9.94721,619.9017944
B37,1,2016-12-18T14:00:24,226.025,0.0442997,0.156583,1.47,10.0064,950.8481445
A09,1,2016-12-18T14:00:28,228.861,0.0442997,0.159512,1.666,10.6146,170.1135254
B39,1,2016-12-18T14:00:39,226.025,0.0464092,0.235082,1.528,10.0114,92795.00781
A32,1,2016-12-18T14:00:58,224.421,0.0464092,0.197444,1.692,9.94218,422.389801
A1D,1,2016-12-18T14:01:17,227.48,0.0442997,0.229313,1.593,10.0769,1060.113647
B20,1,2016-12-18T14:01:30,224.421,0.0464092,0.118398,1.642,9.93084,436.1207275
B2C,1,2016-12-18T14:01:31,0,0,1,0,0,0
B39,1,2016-12-18T14:01:38,226.995,0.0464092,0.272372,2.136,10.0543,92795.11719
B22,1,2016-12-18T14:01:51,225.503,0.0442997,0.174132,1.692,9.99507,425.0090027
B24,1,2016-12-18T14:01:57,225.54,0.0442997,0.190343,2.119,9.99759,86.80155945
A2F,1,2016-12-18T14:02:11,225.279,0.0442997,0.182886,1.648,9.97618,380.5897522
A13,1,2016-12-18T14:02:31,228.562,0.0464092,0.193303,1.621,10.6046,1271.631104
A30,1,2016-12-18T14:02:33,224.682,0.0442997,0.301358,1.899,9.95729,281.4620972
B39,1,2016-12-18T14:02:38,226.063,0.0442997,0.222801,1.603,10.024,92795.22656
B25,1,2016-12-18T14:02:58,224.981,0.0442997,0.252096,1.696,9.96988,1472.036011
A05,1,2016-12-18T14:03:06,229.234,0.0442997,0.205125,1.782,10.155,1175.572876
B2D,1,2016-12-18T14:03:16,224.421,0.0464092,0.211025,1.961,10.4169,415.6990967
A3A,1,2016-12-18T14:03:26,228.824,0.0464092,0.199217,1.642,10.6172,1456.213379
B39,1,2016-12-18T14:03:38,224.831,0.0442997,0.312839,1.637,10.4333,92795.32813
A40,1,2016-12-18T14:03:50,227.48,0.0485187,0.272468,1.504,11.0453,1311.988281
B2E,1,2016-12-18T14:04:12,224.943,0.0442997,0.281163,1.597,9.95981,422.667511
B3E,1,2016-12-18T14:04:16,225.242,0.0464092,0.298481,1.568,9.97996,435.4143372
A15,1,2016-12-18T14:04:23,227.145,0.0464092,0.121842,1.496,10.534,1301.634644
A1C,1,2016-12-18T14:04:28,226.66,0.0464092,0.286946,1.912,10.534,398.3824158
B39,1,2016-12-18T14:04:37,225.876,0.0442997,0.252096,1.58,10.0102,92795.4375
A0E,1,2016-12-18T14:04:56,226.622,0.0464092,0.252096,1.703,10.5076,1266.53186
A0A,1,2016-12-18T14:04:59,228.488,0.0464092,0.193303,1.525,10.1273,610.854187
A11,1,2016-12-18T14:05:10,226.622,0.0464092,0.231612,1.69,10.5177,1319.752197
A31,1,2016-12-18T14:05:35,223.824,0.0442997,0.205125,1.478,10.3905,501.5797119
B39,1,2016-12-18T14:05:38,225.167,0.0464092,0.315702,1.92,9.97996,92795.53906
A0D,1,2016-12-18T14:05:42,226.585,0.0464092,0.178486,1.632,10.5076,716.4641113
A01,1,2016-12-18T14:05:58,228.003,0.0464092,0.187381,2.001,10.1147,256.8999939
B26,1,2016-12-18T14:06:02,223.749,0.0464092,0.205125,1.55,10.3892,535.1411133
A17,1,2016-12-18T14:06:14,226.734,0.0485187,0.199217,1.539,10.995,1181.129028
A0C,1,2016-12-18T14:06:17,226.622,0.0464092,0.205125,1.981,10.5164,1365.525146
A14,1,2016-12-18T14:06:18,226.771,0.0442997,0.163629,1.709,10.0379,1256.528442
B39,1,2016-12-18T14:06:36,226.1,0.0442997,0.257929,1.737,10.0228,92795.64063
A12,1,2016-12-18T14:06:42,227.182,0.0464092,0.237476,1.7,10.5504,1255.842773
A18,1,2016-12-18T14:07:02,227.107,0.0506282,0.166604,1.548,11.029,96.56356812
A16,1,2016-12-18T14:07:07,226.809,0.0464092,0.199217,1.494,10.524,1212.480713
B1F,1,2016-12-18T14:07:08,223.003,0.0421902,0.181453,1.5,9.8704,413.4955444
A02,1,2016-12-18T14:07:21,228.04,0.0442997,0.202172,1.525,10.5819,1274.025269
B39,1,2016-12-18T14:07:36,225.689,0.0442997,0.26666,1.745,10.0051,92795.75
A04,1,2016-12-18T14:07:45,227.853,0.0442997,0.187381,1.754,10.0946,1026.103394
B39,1,2016-12-18T14:08:36,226.324,0.0464092,0.252096,1.399,10.0253,92795.85938
A19,1,2016-12-18T14:08:48,227.891,0.0464092,0.295601,2.049,10.5756,1160.803345
B39,1,2016-12-18T14:09:35,226.249,0.0464092,0.202172,1.623,10.0265,92795.96094
A1E,1,2016-12-18T14:09:42,227.033,0.0442997,0.228677,1.548,10.058,332.1394348
B2A,1,2016-12-18T14:09:46,225.354,0.0464092,0.166604,1.291,10.461,510.4969788
B36,1,2016-12-18T14:09:51,226.585,0.0442997,0.205125,1.31,10.0278,783.65271
A07,1,2016-12-18T14:10:07,227.48,0.0464092,0.175518,2.084,10.0794,1351.070801
B38,1,2016-12-18T14:10:07,225.54,0.0442997,0.301358,2.054,10.4774,636.1300049
A44,1,2016-12-18T14:10:08,228.189,0.0464092,0.228677,1.496,11.063,1292.003784
B39,1,2016-12-18T14:10:36,225.615,0.0442997,0.21986,1.834,10.4648,92796.07031
B33,1,2016-12-18T14:11:07,225.54,0.0442997,0.163629,1.701,10.466,845.4736938
A0B,1,2016-12-18T14:11:16,227.853,0.0442997,0.301358,2.36,10.0933,1212.982544
B39,1,2016-12-18T14:11:35,225.876,0.0442997,0.246255,1.695,10.4824,92796.17969
B3F,1,2016-12-18T14:11:42,223.824,0.0442997,0.347001,1.922,9.91195,448.6226807
B35,1,2016-12-18T14:12:12,226.212,0.0442997,0.304233,1.633,10.4975,1480.564697
A43,1,2016-12-18T14:12:21,226.585,0.0442997,0.231612,1.667,10.0442,903.0822144
A06,1,2016-12-18T14:12:29,228.562,0.0464092,0.240404,1.8,10.1298,1206.332275
B39,1,2016-12-18T14:12:34,225.503,0.0442997,0.269517,2,9.98625,92796.28125
B34,1,2016-12-18T14:12:46,226.137,0.0442997,0.237476,1.85,10.4975,329.4081116
B39,1,2016-12-18T14:13:34,225.764,0.0442997,0.169577,2.073,10.4824,92796.39063
A1A,1,2016-12-18T14:13:42,227.07,0.0442997,0.22574,2.014,10.0643,531.8046875
B29,1,2016-12-18T14:14:14,224.906,0.0464092,0.208076,2.01,9.95855,502.2198486
B39,1,2016-12-18T14:14:33,226.249,0.0464092,0.263752,1.563,10.0228,92796.5
B28,1,2016-12-18T14:14:54,225.764,0.0442997,0.237476,1.563,10.0001,80.71315002
B27,1,2016-12-18T14:14:57,225.876,0.0442997,0.281163,1.588,10.0064,353.2532654
B23,1,2016-12-18T14:15:06,225.354,0.0464092,0.21986,2.131,10.461,621.5296631
B37,1,2016-12-18T14:15:17,225.764,0.0442997,0.211025,1.301,10.0039,952.4034424
A09,1,2016-12-18T14:15:25,228.301,0.0464092,0.205125,1.506,10.1172,171.7352905
B39,1,2016-12-18T14:15:33,226.1,0.0464092,0.391836,2.05,10.019,92796.60156
A32,1,2016-12-18T14:15:53,226.66,0.0442997,0.199217,1.753,10.5189,423.945282
A1D,1,2016-12-18T14:16:09,227.853,0.0464092,0.243331,1.904,10.0946,1061.67981
B20,1,2016-12-18T14:16:19,226.66,0.0442997,0.243331,1.472,10.524,437.6903687
B2C,1,2016-12-18T14:16:24,0,0,1,0,0,0
B39,1,2016-12-18T14:16:33,227.294,0.0442997,0.240404,1.545,10.5466,92796.71094
B22,1,2016-12-18T14:16:44,226.249,0.0464092,0.139781,1.611,10.4937,426.5576477
B24,1,2016-12-18T14:16:50,226.548,0.0442997,0.193303,1.612,10.5114,88.36019897
A2F,1,2016-12-18T14:17:03,225.54,0.0442997,0.202172,1.441,10.466,382.1452332
A13,1,2016-12-18T14:17:22,228.488,0.0464092,0.272468,1.592,10.5958,1273.223389
A30,1,2016-12-18T14:17:25,225.951,0.0442997,0.312839,1.954,10.4937,283.0341492
B39,1,2016-12-18T14:17:33,227.331,0.0464092,0.208076,1.643,10.5504,92796.82031
B25,1,2016-12-18T14:17:52,225.354,0.0464092,0.163629,1.496,10.4786,1473.609497
A05,1,2016-12-18T14:17:59,229.906,0.0442997,0.278267,1.931,10.1814,1177.268433
B2D,1,2016-12-18T14:18:10,225.578,0.0464092,0.148735,1.669,10.4673,417.2601624
A3A,1,2016-12-18T14:18:21,229.197,0.0464092,0.172548,2.001,10.6398,1457.802002
B39,1,2016-12-18T14:18:34,226.361,0.0442997,0.181453,1.211,10.5101,92796.92188
A40,1,2016-12-18T14:18:41,227.294,0.0485187,0.260842,1.577,11.0365,1313.57666
B2E,1,2016-12-18T14:19:05,225.689,0.0442997,0.243331,1.793,10.0026,424.1686401
B3E,1,2016-12-18T14:19:09,225.578,0.0442997,0.249177,1.734,10.4711,436.9972839
A15,1,2016-12-18T14:19:15,228.413,0.0464092,0.301358,1.841,10.6071,1303.219116
A1C,1,2016-12-18T14:19:22,226.025,0.0464092,0.298481,1.752,10.0127,399.9533386
B39,1,2016-12-18T14:19:31,225.951,0.0464092,0.181453,1.482,10.0102,92797.03125
A0E,1,2016-12-18T14:19:48,227.443,0.0464092,0.118398,1.481,11.0478,1268.085083
A0A,1,2016-12-18T14:19:53,229.346,0.0464092,0.231612,1.868,10.6386,612.4465332
A11,1,2016-12-18T14:20:02,226.995,0.0464092,0.177052,1.967,10.0643,1321.307251
A31,1,2016-12-18T14:20:29,225.764,0.0442997,0.211025,1.837,9.99507,503.133728
A31,1,2016-12-18T14:20:29,225.764,0.0442997,0.211025,1.837,9.99507,503.133728
A0D,1,2016-12-18T14:20:32,227.107,0.0464092,0.26666,1.647,10.5429,718.0476685
B39,1,2016-12-18T14:20:32,225.167,0.0464092,0.26666,1.551,9.98499,92797.14063
A01,1,2016-12-18T14:20:50,228.115,0.0442997,0.269565,1.531,10.0983,258.4833984
B26,1,2016-12-18T14:20:53,225.689,0.0464092,0.240404,2.067,9.99507,536.739563
A17,1,2016-12-18T14:21:07,227.07,0.0485187,0.243331,1.886,11.0126,1182.715088
A0C,1,2016-12-18T14:21:11,227.182,0.0464092,0.228677,1.69,10.5403,1367.155029
A14,1,2016-12-18T14:21:11,227.555,0.0464092,0.199217,1.427,10.5605,1258.083008
B39,1,2016-12-18T14:21:32,225.876,0.0442997,0.269517,1.735,10.0077,92797.24219
A12,1,2016-12-18T14:21:35,227.443,0.0464092,0.162439,1.719,10.0794,1257.432373
A18,1,2016-12-18T14:21:53,227.555,0.0506282,0.318562,2.098,11.0441,98.14998627
B1F,1,2016-12-18T14:21:59,224.906,0.0442997,0.249177,1.664,9.95981,415.0511169
A16,1,2016-12-18T14:22:01,226.51,0.0464092,0.222801,2.221,10.5126,1214.184082
A02,1,2016-12-18T14:22:10,227.704,0.0464092,0.190343,1.878,10.5706,1275.616821
B39,1,2016-12-18T14:22:31,226.025,0.0464092,0.246255,1.642,10.014,92797.35156
A04,1,2016-12-18T14:22:40,228.488,0.0442997,0.145752,1.596,10.5995,1027.700439
B39,1,2016-12-18T14:23:31,225.801,0.0464092,0.304233,1.631,10.0051,92797.46094
A19,1,2016-12-18T14:23:40,227.107,0.0464092,0.205125,1.631,10.5403,1162.422485
B39,1,2016-12-18T14:24:30,227.368,0.0464092,0.190343,1.816,10.082,92797.55469
A1E,1,2016-12-18T14:24:36,227.257,0.0442997,0.175518,1.41,10.5529,333.6984253
B2A,1,2016-12-18T14:24:40,226.585,0.0442997,0.363915,2.036,10.5101,512.092041
B36,1,2016-12-18T14:24:42,226.697,0.0464092,0.211025,1.661,10.0404,785.2355957
B38,1,2016-12-18T14:24:57,226.958,0.0464092,0.301358,1.821,10.048,637.6881104
A07,1,2016-12-18T14:25:01,229.719,0.0442997,0.181453,1.544,10.665,1352.667358
A44,1,2016-12-18T14:25:02,230.279,0.0464092,0.151716,1.798,11.1612,1293.615234
B39,1,2016-12-18T14:25:30,226.846,0.0464092,0.237476,1.54,10.5252,92797.66406
B33,1,2016-12-18T14:25:59,226.436,0.0442997,0.21986,1.512,10.5114,847.0836182
A0B,1,2016-12-18T14:26:11,229.532,0.0464092,0.324274,1.962,10.6512,1214.608276
