NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, REACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER, ALS_LEVEL, DIMMING_LEVEL, VIBRATION_X, VIBRATION_Y, VIBRATION_Z, VIBRATION_MAX, NOISE_ORIGIN_DECIBEL, NOISE_ORIGIN_FREQUENCY, NOISE_DECIBEL, NOISE_FREQUENCY, GPS_LONGITUDE, GPS_LATITUDE, GPS_ALTITUDE, GPS_SATELLITE_COUNT
A0E,1,2017-01-11T05:06:49,215.168,0.694029,0.973606,146.85,5410000,149.313,371.9575806,,,,,,,,,,,,,,
A45,49,2017-01-11T05:06:51,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A45,49,2017-01-11T05:06:55,,,,,,,,,,,,,,12,28,1.2,2800,,,,
A11,1,2017-01-11T05:06:59,218.153,0.68981,0.991472,147.998,5410000,150.515,437.361145,,,,,,,,,,,,,,
A2F,1,2017-01-11T05:06:59,222.779,0.666605,0.970114,146.77,5410000,148.387,364.4317627,,,,,,,,,,,,,,
A19,1,2017-01-11T05:07:02,224.048,0.666605,0.988952,146.702,5410000,149.388,370.8094177,,,,,,,,,,,,,,
A05,1,2017-01-11T05:07:03,226.883,0.710905,0.988952,158.069,5410000,161.338,871.8395386,,,,,,,,,,,,,,
A30,1,2017-01-11T05:07:03,221.847,0.719343,0.991472,157.693,5410000,159.636,822.3873901,,,,,,,,,,,,,,
B27,1,2017-01-11T05:07:07,222.555,0.664496,0.990252,147.195,5410000,147.911,342.9420776,,,,,,,,,,,,,,
B23,1,2017-01-11T05:07:14,222.854,0.675043,0.9885,147.414,5410000,150.475,459.472168,,,,,,,,,,,,,,
B2D,1,2017-01-11T05:07:15,223.525,0.666605,0.9885,146.832,5410000,148.575,376.8846436,,,,,,,,,,,,,,
A01,1,2017-01-11T05:07:22,226.548,0.721452,0.990252,161.792,5410000,163.45,995.9868164,,,,,,,,,,,,,,
B2E,1,2017-01-11T05:07:26,222.63,0.675043,0.990252,147.229,5410000,150.159,428.1064148,,,,,,,,,,,,,,
B39,1,2017-01-11T05:07:26,226.025,0.658167,0.988952,146.372,5410000,148.774,6364.817383,,,,,,,,,,,,,,
B3E,1,2017-01-11T05:07:28,224.272,0.664496,0.988952,147.71,5410000,149.107,377.0055542,,,,,,,,,,,,,,
A0C,49,2017-01-11T05:07:30,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A04,1,2017-01-11T05:07:33,227.48,0.653948,0.98757,145.837,5410000,148.809,359.0683289,,,,,,,,,,,,,,
A0C,1,2017-01-11T05:07:36,215.28,0.700357,0.991075,149.787,5410000,150.779,458.7643738,,,,,,,,,,,,,,
A17,1,2017-01-11T05:07:36,224.645,0.660277,0.988952,145.391,5410000,148.314,340.7278748,,,,,,,,,,,,,,
B22,1,2017-01-11T05:07:37,223.152,0.734109,0.990252,162.821,5410000,163.783,977.4758301,,,,,,,,,,,,,,
A14,1,2017-01-11T05:07:38,221.324,0.675043,0.990668,147.778,5410000,149.403,389.9238586,,,,,,,,,,,,,,
B24,1,2017-01-11T05:07:38,222.518,0.6877,0.990252,152.225,5410000,153.072,559.2227783,,,,,,,,,,,,,,
A07,1,2017-01-11T05:07:42,227.107,0.664496,0.98757,149.808,5410000,150.892,441.3535767,,,,,,,,,,,,,,
A45,1,2017-01-11T05:07:42,216.996,0.68981,0.990668,147.509,5410000,149.717,6428.492188,,,,,,,,,,,,,,
B28,1,2017-01-11T05:07:42,224.533,0.660277,0.988952,147.358,5410000,148.771,369.7826538,,,,,,,,,,,,,,
A44,1,2017-01-11T05:07:47,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A31,1,2017-01-11T05:07:48,221.847,0.717233,0.989828,156.897,5410000,159.155,843.1334229,,,,,,,,,,,,,,
A0B,1,2017-01-11T05:07:51,226.025,0.702467,0.990668,156.447,5410000,159.318,825.1765137,,,,,,,,,,,,,,
A1E,1,2017-01-11T05:07:54,228.115,0.649729,0.9885,146.175,5410000,147.868,337.5970764,,,,,,,,,,,,,,
A12,1,2017-01-11T05:07:55,219.048,0.683481,0.990252,148.057,5410000,149.318,393.2971191,,,,,,,,,,,,,,
B25,1,2017-01-11T05:07:55,222.742,0.0590663,0.583303,5.033,5410000,13.1572,223.609375,,,,,,,,,,,,,,
A06,1,2017-01-11T05:08:00,227.592,0.658167,0.9885,146.95,5410000,149.756,396.6766357,,,,,,,,,,,,,,
A3A,1,2017-01-11T05:08:08,226.436,0.664496,0.989828,148.639,5410000,150.434,430.7424011,,,,,,,,,,,,,,
A09,1,2017-01-11T05:08:14,226.324,0.662386,0.9885,147.3,5410000,150.415,425.2407227,,,,,,,,,,,,,,
A1C,1,2017-01-11T05:08:16,227.779,0.672934,0.9885,150.17,5410000,153.336,603.8711548,,,,,,,,,,,,,,
A16,1,2017-01-11T05:08:17,223.787,0.662386,0.9885,145.877,5410000,148.184,343.1533813,,,,,,,,,,,,,,
B39,1,2017-01-11T05:08:26,225.727,0.658167,0.98804,146.75,5410000,148.62,6374.066895,,,,,,,,,,,,,,
A45,49,2017-01-11T05:08:26,,,,,,,,,,,,,,12,66,1.2,6600,,,,
A1A,1,2017-01-11T05:08:31,224.869,0.675043,0.990668,149.665,5410000,151.834,511.6376038,,,,,,,,,,,,,,
B2A,1,2017-01-11T05:08:48,225.279,0.664496,0.988952,146.226,5410000,149.665,420.425293,,,,,,,,,,,,,,
A45,49,2017-01-11T05:08:52,,,,,,,,,,,,,,12,100,1.2,10000,,,,
A45,49,2017-01-11T05:08:55,,,,,,,,,,,,,,9,100,0.9,10000,,,,
A45,49,2017-01-11T05:09:06,,,,,,,,,,,,,,10,100,1,10000,,,,
A32,1,2017-01-11T05:09:21,221.585,0.725671,0.991075,159.366,5410000,160.843,917.0188599,,,,,,,,,,,,,,
B35,1,2017-01-11T05:09:26,227.294,0.651839,0.988952,145.149,5410000,148.244,343.7050476,,,,,,,,,,,,,,
B39,1,2017-01-11T05:09:26,225.988,0.658167,0.9885,145.603,5410000,148.805,6383.31543,,,,,,,,,,,,,,
A14,49,2017-01-11T05:09:35,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A11,49,2017-01-11T05:09:39,,,,,,,,,,,,,,12,40,1.2,4000,,,,
A45,49,2017-01-11T05:09:44,,,,,,,,,,,,,,12,50,1.2,5000,,,,
A45,49,2017-01-11T05:09:48,,,,,,,,,,,,,,8,100,0.8,10000,,,,
A45,49,2017-01-11T05:09:51,,,,,,,,,,,,,,12,33,1.2,3300,,,,
B39,1,2017-01-11T05:10:26,226.473,0.656058,0.968658,145.45,5410000,148.529,6392.563965,,,,,,,,,,,,,,
A04,49,2017-01-11T05:10:43,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A45,49,2017-01-11T05:10:45,,,,,,,,,,,,,,7,40,0.7,4000,,,,
A45,49,2017-01-11T05:10:51,,,,,,,,,,,,,,9,33,0.9,3300,,,,
B39,1,2017-01-11T05:11:25,225.54,0.658167,0.9885,145.573,5410000,148.498,6401.811035,,,,,,,,,,,,,,
A45,49,2017-01-11T05:11:35,,,,,,,,,,,,,,7,66,0.7,6600,,,,
B1F,65,2017-01-11T05:12:11,,,,,,,,,,,,,,,,,,129.038,35.211,87.5,6
A1E,33,2017-01-11T05:12:16,,,,,,,,,,0,252,61,252,,,,,,,,
A2F,33,2017-01-11T05:12:20,,,,,,,,,,255,238,61,255,,,,,,,,
B39,1,2017-01-11T05:12:25,225.951,0.658167,0.9885,145.473,5410000,148.75,6411.056641,,,,,,,,,,,,,,
A2F,33,2017-01-11T05:12:26,,,,,,,,,,255,235,62,255,,,,,,,,
A2F,33,2017-01-11T05:12:29,,,,,,,,,,1,226,64,226,,,,,,,,
A3A,49,2017-01-11T05:12:33,,,,,,,,,,,,,,10,100,1,10000,,,,
A45,49,2017-01-11T05:12:39,,,,,,,,,,,,,,11,66,1.1,6600,,,,
B39,1,2017-01-11T05:13:25,226.958,0.653948,0.9885,145.25,5410000,148.382,6420.300781,,,,,,,,,,,,,,
B1F,65,2017-01-11T05:13:48,,,,,,,,,,,,,,,,,,129.038,35.2111,104.2,7
B39,1,2017-01-11T05:14:24,226.66,0.656058,0.9885,145.404,5410000,148.67,6429.542969,,,,,,,,,,,,,,
A45,49,2017-01-11T05:15:07,,,,,,,,,,,,,,8,28,0.8,2800,,,,
B39,1,2017-01-11T05:15:23,227.145,0.653948,0.98804,145.331,5410000,148.522,6438.786133,,,,,,,,,,,,,,
A09,49,2017-01-11T05:15:40,,,,,,,,,,,,,,8,66,0.8,6600,,,,
B39,1,2017-01-11T05:16:23,226.585,0.653948,0.967917,145.129,5410000,148.604,6448.029785,,,,,,,,,,,,,,
B24,65,2017-01-11T05:17:02,,,,,,,,,,,,,,,,,,129.037,35.212,99.6,7
B39,1,2017-01-11T05:17:23,226.809,0.656058,0.98757,147.185,5410000,148.75,6457.273438,,,,,,,,,,,,,,
B39,1,2017-01-11T05:18:23,226.324,0.656058,0.988952,145.717,5410000,148.022,6466.519043,,,,,,,,,,,,,,
B20,1,2017-01-11T05:18:53,224.757,0.662386,0.9885,147.454,5410000,148.925,485.5599976,,,,,,,,,,,,,,
B29,1,2017-01-11T05:18:55,225.839,0.719343,0.991472,159.853,5410000,162.441,1087.059692,,,,,,,,,,,,,,
A18,1,2017-01-11T05:19:18,226.846,0.660277,0.989394,145.779,5410000,149.26,491.3180847,,,,,,,,,,,,,,
B39,1,2017-01-11T05:19:23,226.883,0.656058,0.9885,147.149,5410000,148.449,6475.764648,,,,,,,,,,,,,,
A02,1,2017-01-11T05:19:26,227.891,0.670824,0.98804,151.362,5410000,152.912,653.6762085,,,,,,,,,,,,,,
A45,49,2017-01-11T05:19:31,,,,,,,,,,,,,,9,100,0.9,10000,,,,
A45,49,2017-01-11T05:19:58,,,,,,,,,,,,,,13,100,1.3,10000,,,,
B26,1,2017-01-11T05:20:02,223.19,0.670824,0.990668,148.91,5410000,150.204,541.0628662,,,,,,,,,,,,,,
A45,49,2017-01-11T05:20:02,,,,,,,,,,,,,,10,33,1,3300,,,,
B1F,1,2017-01-11T05:20:13,224.384,0.691919,0.989828,153.806,5410000,155.326,772.0296631,,,,,,,,,,,,,,
A13,49,2017-01-11T05:20:14,,,,,,,,,,,,,,8,66,0.8,6600,,,,
A43,1,2017-01-11T05:20:15,228.488,0.649729,0.98804,147.142,5410000,148.998,481.2414246,,,,,,,,,,,,,,
A13,1,2017-01-11T05:20:17,221.548,0.670824,0.991075,147.507,5410000,149.168,491.6740417,,,,,,,,,,,,,,
B36,1,2017-01-11T05:20:22,227.63,0.660277,0.988952,147.543,5410000,150.261,535.4249878,,,,,,,,,,,,,,
B39,1,2017-01-11T05:20:22,226.883,0.653948,0.988952,146.674,5410000,148.842,6485.009766,,,,,,,,,,,,,,
B38,1,2017-01-11T05:20:25,227.182,0.664496,0.989828,148.857,5410000,150.537,551.0084229,,,,,,,,,,,,,,
A1D,1,2017-01-11T05:20:44,228.786,0.651839,0.989394,147.726,5410000,149.193,507.5130615,,,,,,,,,,,,,,
A40,1,2017-01-11T05:21:02,217.854,0.6877,0.973606,147.016,5410000,149.85,537.4417114,,,,,,,,,,,,,,
B33,1,2017-01-11T05:21:09,227.667,0.651839,0.970114,147.309,5410000,148.906,487.8367004,,,,,,,,,,,,,,
A3B,1,2017-01-11T05:21:12,217.22,0.738329,0.974942,158.31,5410000,160.413,7033.718262,,,,,,,,,,,,,,
B34,1,2017-01-11T05:21:15,228.003,0.653948,0.969391,145.724,5410000,149.186,501.1867371,,,,,,,,,,,,,,
B3F,1,2017-01-11T05:21:17,224.943,0.717233,0.972235,160.267,5410000,161.799,1080.210449,,,,,,,,,,,,,,
B39,1,2017-01-11T05:21:22,226.958,0.656058,0.970114,145.911,5410000,148.886,6494.253906,,,,,,,,,,,,,,
A15,1,2017-01-11T05:21:25,224.57,0.670824,0.97083,147.089,5410000,150.596,564.6825562,,,,,,,,,,,,,,
B37,1,2017-01-11T05:21:36,227.145,0.653948,0.967917,146.317,5410000,148.541,498.2412415,,,,,,,,,,,,,,
B2C,1,2017-01-11T05:21:38,224.533,0.662386,0.99224,147.71,5410000,148.376,515.8501587,,,,,,,,,,,,,,
A0E,1,2017-01-11T05:21:42,217.444,0.685591,0.971537,146.654,5410000,149.032,511.1744995,,,,,,,,,,,,,,
A11,1,2017-01-11T05:21:51,219.496,0.685591,0.990668,148.192,5410000,150.542,577.7677612,,,,,,,,,,,,,,
A2F,1,2017-01-11T05:21:51,223.003,0.666605,0.988952,147.788,5410000,149.143,503.2030945,,,,,,,,,,,,,,
A19,1,2017-01-11T05:21:54,226.212,0.660277,0.988952,146.933,5410000,149.356,509.7473145,,,,,,,,,,,,,,
A05,1,2017-01-11T05:21:56,228.04,0.706686,0.989828,158.109,5410000,160.677,1022.099731,,,,,,,,,,,,,,
A30,1,2017-01-11T05:21:56,222.332,0.717233,0.991075,156.804,5410000,159.475,971.5008545,,,,,,,,,,,,,,
B27,1,2017-01-11T05:22:01,223.227,0.662386,0.989828,146.955,5410000,147.862,481.1166077,,,,,,,,,,,,,,
B23,1,2017-01-11T05:22:07,223.264,0.675043,0.988952,149.517,5410000,150.726,600.161377,,,,,,,,,,,,,,
B2D,1,2017-01-11T05:22:08,223.6,0.666605,0.988952,146.646,5410000,148.636,515.7160645,,,,,,,,,,,,,,
A01,1,2017-01-11T05:22:15,227.107,0.719343,0.990252,161.577,5410000,163.475,1148.719849,,,,,,,,,,,,,,
B2E,1,2017-01-11T05:22:19,223.488,0.670824,0.989828,147.601,5410000,149.852,568.1737671,,,,,,,,,,,,,,
B39,1,2017-01-11T05:22:22,226.846,0.653948,0.9885,145.292,5410000,148.308,6503.49707,,,,,,,,,,,,,,
B3E,1,2017-01-11T05:22:22,225.167,0.662386,0.989828,147.166,5410000,148.71,516.0042114,,,,,,,,,,,,,,
A04,1,2017-01-11T05:22:27,228.077,0.651839,0.988952,147.174,5410000,148.718,497.8669128,,,,,,,,,,,,,,
A0C,1,2017-01-11T05:22:31,216.996,0.694029,0.991472,149.286,5410000,151.039,599.7144165,,,,,,,,,,,,,,
A17,1,2017-01-11T05:22:31,226.324,0.656058,0.989394,145.255,5410000,147.979,479.0597229,,,,,,,,,,,,,,
A14,1,2017-01-11T05:22:32,222.593,0.670824,0.989828,148.035,5410000,149.835,529.3685303,,,,,,,,,,,,,,
B22,1,2017-01-11T05:22:32,223.973,0.727781,0.990668,160.483,5410000,163.021,1129.411377,,,,,,,,,,,,,,
B24,1,2017-01-11T05:22:32,223.152,0.685591,0.989394,150.015,5410000,152.996,702.1774292,,,,,,,,,,,,,,
A07,1,2017-01-11T05:22:36,227.965,0.660277,0.98804,149.109,5410000,150.508,581.897522,,,,,,,,,,,,,,
A45,1,2017-01-11T05:22:36,218.601,0.685591,0.991472,148.377,5410000,149.908,6568.54834,,,,,,,,,,,,,,
B28,1,2017-01-11T05:22:36,225.13,0.660277,0.988952,145.565,5410000,148.659,508.558136,,,,,,,,,,,,,,
A44,1,2017-01-11T05:22:41,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A31,1,2017-01-11T05:22:42,222.108,0.715124,0.990252,157.532,5410000,158.881,991.5641479,,,,,,,,,,,,,,
A0B,1,2017-01-11T05:22:45,227.107,0.700357,0.991472,158.254,5410000,159.121,974.0633545,,,,,,,,,,,,,,
A1E,1,2017-01-11T05:22:48,229.458,0.64551,0.989394,145.228,5410000,148.118,475.797699,,,,,,,,,,,,,,
A1E,1,2017-01-11T05:22:48,229.458,0.64551,0.989394,145.228,5410000,148.118,475.797699,,,,,,,,,,,,,,
A12,1,2017-01-11T05:22:49,220.951,0.677153,0.990252,146.977,5410000,149.636,532.8405151,,,,,,,,,,,,,,
B25,1,2017-01-11T05:22:50,223.451,0.0590663,0.57593,4.958,5410000,13.6697,228.5127106,,,,,,,,,,,,,,
A06,1,2017-01-11T05:22:55,228.413,0.656058,0.98804,146.933,5410000,149.874,536.3846436,,,,,,,,,,,,,,
A3A,1,2017-01-11T05:23:02,227.443,0.662386,0.9885,149.066,5410000,150.685,571.2042236,,,,,,,,,,,,,,
A09,1,2017-01-11T05:23:09,227.368,0.660277,0.9885,148.752,5410000,150.199,565.3640747,,,,,,,,,,,,,,
A16,1,2017-01-11T05:23:11,225.391,0.656058,0.988952,145.076,5410000,148.356,481.5647278,,,,,,,,,,,,,,
A1C,1,2017-01-11T05:23:11,228.637,0.670824,0.989394,150.746,5410000,153.845,747.2976685,,,,,,,,,,,,,,
B39,1,2017-01-11T05:23:21,226.846,0.653948,0.9885,147.119,5410000,148.333,6512.740234,,,,,,,,,,,,,,
A1A,1,2017-01-11T05:23:26,226.324,0.670824,0.989394,149.82,5410000,151.835,653.6789551,,,,,,,,,,,,,,
A17,33,2017-01-11T05:23:32,,,,,,,,,,0,244,57,244,,,,,,,,
B2A,1,2017-01-11T05:23:43,225.54,0.662386,0.970114,148.353,5410000,149.382,560.2005005,,,,,,,,,,,,,,
A45,49,2017-01-11T05:24:07,,,,,,,,,,,,,,11,50,1.1,5000,,,,
A32,1,2017-01-11T05:24:17,222.779,0.721452,0.972925,157.761,5410000,160.663,1067.834595,,,,,,,,,,,,,,
B39,1,2017-01-11T05:24:21,226.846,0.656058,0.968658,147.071,5410000,148.89,6521.981445,,,,,,,,,,,,,,
B35,1,2017-01-11T05:24:22,228.488,0.64762,0.968658,145.258,5410000,147.992,481.9109497,,,,,,,,,,,,,,
B23,65,2017-01-11T05:24:35,,,,,,,,,,,,,,,,,,129.037,35.212,95.2,9
A45,49,2017-01-11T05:24:51,,,,,,,,,,,,,,10,66,1,6600,,,,
A09,49,2017-01-11T05:25:16,,,,,,,,,,,,,,9,100,0.9,10000,,,,
B39,1,2017-01-11T05:25:20,226.995,0.656058,0.967917,144.89,5410000,148.357,6531.223145,,,,,,,,,,,,,,
B39,1,2017-01-11T05:26:20,227.107,0.653948,0.969391,146.599,5410000,148.552,6540.467285,,,,,,,,,,,,,,
A1A,33,2017-01-11T05:26:26,,,,,,,,,,246,220,64,246,,,,,,,,
B23,65,2017-01-11T05:26:38,,,,,,,,,,,,,,,,,,129.037,35.2119,90.4,10
A13,49,2017-01-11T05:26:45,,,,,,,,,,,,,,7,40,0.7,4000,,,,
B39,1,2017-01-11T05:27:19,227.518,0.653948,0.967917,145.535,5410000,148.809,6549.710449,,,,,,,,,,,,,,
A45,49,2017-01-11T05:28:08,,,,,,,,,,,,,,9,33,0.9,3300,,,,
A45,49,2017-01-11T05:28:13,,,,,,,,,,,,,,15,22,1.5,2200,,,,
A43,49,2017-01-11T05:28:18,,,,,,,,,,,,,,6,50,0.6,5000,,,,
B39,1,2017-01-11T05:28:20,227.294,0.651839,0.968658,146.715,5410000,148.692,6558.954102,,,,,,,,,,,,,,
A1A,33,2017-01-11T05:28:20,,,,,,,,,,7,236,54,236,,,,,,,,
A11,49,2017-01-11T05:28:32,,,,,,,,,,,,,,11,40,1.1,4000,,,,
A43,49,2017-01-11T05:29:17,,,,,,,,,,,,,,16,28,1.6,2800,,,,
B39,1,2017-01-11T05:29:20,227.294,0.653948,0.967917,146.666,5410000,148.644,6568.196777,,,,,,,,,,,,,,
B39,1,2017-01-11T05:30:19,226.286,0.658167,0.967917,146.003,5410000,148.482,6577.438965,,,,,,,,,,,,,,
A09,49,2017-01-11T05:31:09,,,,,,,,,,,,,,11,66,1.1,6600,,,,
B39,1,2017-01-11T05:31:19,226.1,0.656058,0.989828,145.444,5410000,148.366,6586.682129,,,,,,,,,,,,,,
B1F,33,2017-01-11T05:32:00,,,,,,,,,,2,236,62,236,,,,,,,,
B39,1,2017-01-11T05:32:19,226.063,0.656058,0.989828,145.399,5410000,148.45,6595.924805,,,,,,,,,,,,,,
B39,1,2017-01-11T05:33:18,226.771,0.656058,0.9885,146.36,5410000,148.726,6605.166992,,,,,,,,,,,,,,
B20,1,2017-01-11T05:33:43,224.831,0.662386,0.989394,146.574,5410000,148.764,623.8250732,,,,,,,,,,,,,,
A45,49,2017-01-11T05:33:44,,,,,,,,,,,,,,7,66,0.7,6600,,,,
B29,1,2017-01-11T05:33:45,225.689,0.721452,0.990668,159.848,5410000,162.581,1238.341919,,,,,,,,,,,,,,
B24,65,2017-01-11T05:34:02,,,,,,,,,,,,,,,,,,129.037,35.212,93.3,9
A18,1,2017-01-11T05:34:07,225.018,0.664496,0.98757,146.255,5410000,149.542,629.9099121,,,,,,,,,,,,,,
A02,1,2017-01-11T05:34:15,227.443,0.672934,0.989828,150.48,5410000,153.042,795.8331299,,,,,,,,,,,,,,
B39,1,2017-01-11T05:34:17,226.66,0.653948,0.98804,147.012,5410000,148.284,6614.408691,,,,,,,,,,,,,,
B26,1,2017-01-11T05:34:53,222.555,0.672934,0.989828,147.421,5410000,149.839,680.6616821,,,,,,,,,,,,,,
B1F,65,2017-01-11T05:35:03,,,,,,,,,,,,,,,,,,129.038,35.211,99,4
B1F,1,2017-01-11T05:35:04,224.346,0.68981,0.990668,152.526,5410000,155.205,916.7226563,,,,,,,,,,,,,,
A43,1,2017-01-11T05:35:06,227.891,0.651839,0.988952,147.226,5410000,148.869,619.5010376,,,,,,,,,,,,,,
A13,1,2017-01-11T05:35:09,220.765,0.675043,0.990252,146.328,5410000,148.623,630.2426147,,,,,,,,,,,,,,
B36,1,2017-01-11T05:35:14,227.928,0.658167,0.989828,148.252,5410000,149.946,674.8286743,,,,,,,,,,,,,,
B38,1,2017-01-11T05:35:16,227.443,0.662386,0.9885,147.158,5410000,151.053,690.9483032,,,,,,,,,,,,,,
B39,1,2017-01-11T05:35:17,227.107,0.656058,0.98757,146.25,5410000,148.43,6623.648926,,,,,,,,,,,,,,
A1D,1,2017-01-11T05:35:35,228.488,0.653948,0.988952,146.454,5410000,149.369,646.2832642,,,,,,,,,,,,,,
A0C,33,2017-01-11T05:35:47,,,,,,,,,,21,231,69,231,,,,,,,,
A40,1,2017-01-11T05:35:55,217.519,0.68981,0.991472,148.804,5410000,149.737,676.9611206,,,,,,,,,,,,,,
B33,1,2017-01-11T05:36:01,227.406,0.653948,0.990252,146.089,5410000,148.82,626.1288452,,,,,,,,,,,,,,
A3B,1,2017-01-11T05:36:04,217.295,0.740438,0.991861,158.169,5410000,160.954,7183.564453,,,,,,,,,,,,,,
B34,1,2017-01-11T05:36:08,228.115,0.653948,0.988952,147.361,5410000,149.291,639.7989502,,,,,,,,,,,,,,
B3F,1,2017-01-11T05:36:09,224.943,0.719343,0.990668,158.692,5410000,161.786,1231.130127,,,,,,,,,,,,,,
A15,1,2017-01-11T05:36:17,223.749,0.672934,0.97083,148.212,5410000,150.449,704.9279785,,,,,,,,,,,,,,
B39,1,2017-01-11T05:36:17,226.51,0.653948,0.968658,147.151,5410000,148.482,6632.888672,,,,,,,,,,,,,,
B20,33,2017-01-11T05:36:19,,,,,,,,,,253,249,62,253,,,,,,,,
B37,1,2017-01-11T05:36:29,227.145,0.653948,0.98804,146.94,5410000,149.081,636.8592529,,,,,,,,,,,,,,
B2C,1,2017-01-11T05:36:31,224.458,0.662386,0.993325,146.362,5410000,148.615,654.8822021,,,,,,,,,,,,,,
A0E,1,2017-01-11T05:36:34,217.332,0.6877,0.991472,147.094,5410000,149.019,650.3129883,,,,,,,,,,,,,,
A11,1,2017-01-11T05:36:44,218.265,0.68981,0.991075,148.722,5410000,150.741,718.1088257,,,,,,,,,,,,,,
B1F,65,2017-01-11T05:36:44,,,,,,,,,,,,,,,,,,129.038,35.211,132.2,6
A2F,1,2017-01-11T05:36:45,222.779,0.668715,0.97083,146.941,5410000,148.667,641.9515381,,,,,,,,,,,,,,
A19,1,2017-01-11T05:36:48,225.988,0.660277,0.967168,147.244,5410000,149.165,648.7280273,,,,,,,,,,,,,,
A05,1,2017-01-11T05:36:49,227.853,0.706686,0.97083,157.681,5410000,161.092,1172.464966,,,,,,,,,,,,,,
A30,1,2017-01-11T05:36:49,222.07,0.719343,0.973606,158.521,5410000,159.655,1120.621216,,,,,,,,,,,,,,
A45,49,2017-01-11T05:36:52,,,,,,,,,,,,,,9,50,0.9,5000,,,,
B27,1,2017-01-11T05:36:53,221.473,0.668715,0.970114,144.665,5410000,148.126,619.2987671,,,,,,,,,,,,,,
B27,1,2017-01-11T05:36:53,221.473,0.668715,0.970114,144.665,5410000,148.126,619.2987671,,,,,,,,,,,,,,
B23,1,2017-01-11T05:37:01,223.115,0.675043,0.970114,149.251,5410000,150.644,740.9175415,,,,,,,,,,,,,,
B2D,1,2017-01-11T05:37:02,223.824,0.664496,0.97083,145.521,5410000,149.183,654.546875,,,,,,,,,,,,,,
A01,1,2017-01-11T05:37:09,227.443,0.717233,0.97083,161.09,5410000,163.617,1301.408325,,,,,,,,,,,,,,
B2E,1,2017-01-11T05:37:13,222.817,0.672934,0.97083,148.871,5410000,149.889,708.2302856,,,,,,,,,,,,,,
B3E,1,2017-01-11T05:37:15,225.354,0.660277,0.968658,146.926,5410000,149.29,654.9638672,,,,,,,,,,,,,,
B39,1,2017-01-11T05:37:16,226.883,0.653948,0.988952,145.22,5410000,148.854,6642.132813,,,,,,,,,,,,,,
A04,1,2017-01-11T05:37:20,227.853,0.653948,0.988952,145.399,5410000,148.566,636.7023315,,,,,,,,,,,,,,
A0C,1,2017-01-11T05:37:24,216.399,0.698248,0.973606,147.865,5410000,151.112,740.6538086,,,,,,,,,,,,,,
A17,1,2017-01-11T05:37:24,225.727,0.656058,0.967168,146.751,5410000,148.608,617.3759155,,,,,,,,,,,,,,
B22,1,2017-01-11T05:37:25,223.675,0.727781,0.991075,158.944,5410000,162.67,1281.654541,,,,,,,,,,,,,,
A14,1,2017-01-11T05:37:26,221.735,0.675043,0.972235,148.298,5410000,149.275,668.8216553,,,,,,,,,,,,,,
B24,1,2017-01-11T05:37:26,222.593,0.6877,0.97083,149.932,5410000,152.967,845.163269,,,,,,,,,,,,,,
A07,1,2017-01-11T05:37:30,227.667,0.660277,0.986604,149.429,5410000,150.907,722.4852295,,,,,,,,,,,,,,
B28,1,2017-01-11T05:37:30,224.906,0.660277,0.98757,146.724,5410000,148.431,647.3574219,,,,,,,,,,,,,,
A45,1,2017-01-11T05:37:31,218.302,0.685591,0.990252,148.969,5410000,149.998,6708.57373,,,,,,,,,,,,,,
A44,1,2017-01-11T05:37:35,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A31,1,2017-01-11T05:37:36,222.145,0.717233,0.990668,157.396,5410000,158.875,1139.644043,,,,,,,,,,,,,,
A0B,1,2017-01-11T05:37:39,226.846,0.702467,0.990252,155.992,5410000,159.397,1123.000977,,,,,,,,,,,,,,
A12,1,2017-01-11T05:37:43,220.018,0.679262,0.990668,148.026,5410000,149.906,672.3334961,,,,,,,,,,,,,,
A1E,1,2017-01-11T05:37:43,228.376,0.649729,0.988952,145.887,5410000,147.96,614.0097656,,,,,,,,,,,,,,
B25,1,2017-01-11T05:37:44,223.451,0.0590663,0.597905,5.202,5410000,13.1975,233.4198456,,,,,,,,,,,,,,
A06,1,2017-01-11T05:37:49,228.525,0.653948,0.9885,146.351,5410000,149.895,676.156311,,,,,,,,,,,,,,
A3A,1,2017-01-11T05:37:57,227.107,0.662386,0.988952,147.164,5410000,150.431,711.6254272,,,,,,,,,,,,,,
A09,1,2017-01-11T05:38:04,227.07,0.660277,0.9885,146.677,5410000,149.878,705.515625,,,,,,,,,,,,,,
A16,1,2017-01-11T05:38:06,224.384,0.660277,0.989828,144.981,5410000,148.448,619.9198608,,,,,,,,,,,,,,
A1C,1,2017-01-11T05:38:06,227.891,0.672934,0.989828,152.32,5410000,153.767,890.7761841,,,,,,,,,,,,,,
