NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, REACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER, ALS_LEVEL, DIMMING_LEVEL, VIBRATION_X, VIBRATION_Y, VIBRATION_Z, VIBRATION_MAX, NOISE_ORIGIN_DECIBEL, NOISE_ORIGIN_FREQUENCY, NOISE_DECIBEL, NOISE_FREQUENCY, GPS_LONGITUDE, GPS_LATITUDE, GPS_ALTITUDE, GPS_SATELLITE_COUNT
B2A,49,2017-01-06T00:27:52,,,,,,,,,,,,,,12,100,1.2,10000,,,,
B20,49,2017-01-06T00:27:59,,,,,,,,,,,,,,9,50,0.9,5000,,,,
B39,1,2017-01-06T00:28:02,221.996,0.670824,0.988952,146.724,5410000,148.906,3815.653564,,,,,,,,,,,,,,
B39,1,2017-01-06T00:29:01,221.362,0.670824,0.970114,147.405,5410000,148.619,3824.921387,,,,,,,,,,,,,,
B2A,49,2017-01-06T00:29:35,,,,,,,,,,,,,,7,50,0.7,5000,,,,
B28,49,2017-01-06T00:29:48,,,,,,,,,,,,,,7,66,0.7,6600,,,,
B2A,49,2017-01-06T00:29:55,,,,,,,,,,,,,,8,50,0.8,5000,,,,
B2D,49,2017-01-06T00:29:59,,,,,,,,,,,,,,10,28,1,2800,,,,
B39,1,2017-01-06T00:30:00,221.921,0.670824,0.989394,147.48,5410000,148.871,3834.191406,,,,,,,,,,,,,,
A45,49,2017-01-06T00:30:00,,,,,,,,,,,,,,7,20,0.7,2000,,,,
A3A,49,2017-01-06T00:30:05,,,,,,,,,,,,,,8,100,0.8,10000,,,,
A09,49,2017-01-06T00:30:08,,,,,,,,,,,,,,10,22,1,2200,,,,
A09,49,2017-01-06T00:30:27,,,,,,,,,,,,,,8,100,0.8,10000,,,,
A09,49,2017-01-06T00:30:30,,,,,,,,,,,,,,7,40,0.7,4000,,,,
A01,49,2017-01-06T00:30:55,,,,,,,,,,,,,,7,100,0.7,10000,,,,
B39,1,2017-01-06T00:31:00,222.07,0.670824,0.990252,147.425,5410000,148.526,3843.461426,,,,,,,,,,,,,,
A01,49,2017-01-06T00:31:18,,,,,,,,,,,,,,9,50,0.9,5000,,,,
A02,49,2017-01-06T00:31:23,,,,,,,,,,,,,,6,40,0.6,4000,,,,
B26,49,2017-01-06T00:31:28,,,,,,,,,,,,,,6,40,0.6,4000,,,,
A3A,49,2017-01-06T00:31:30,,,,,,,,,,,,,,10,50,1,5000,,,,
A09,49,2017-01-06T00:31:36,,,,,,,,,,,,,,10,66,1,6600,,,,
A01,49,2017-01-06T00:31:41,,,,,,,,,,,,,,6,66,0.6,6600,,,,
A02,49,2017-01-06T00:31:42,,,,,,,,,,,,,,10,100,1,10000,,,,
A02,49,2017-01-06T00:31:45,,,,,,,,,,,,,,14,66,1.4,6600,,,,
A01,49,2017-01-06T00:31:48,,,,,,,,,,,,,,9,100,0.9,10000,,,,
A0A,49,2017-01-06T00:31:48,,,,,,,,,,,,,,8,50,0.8,5000,,,,
A3A,49,2017-01-06T00:31:49,,,,,,,,,,,,,,11,100,1.1,10000,,,,
A09,49,2017-01-06T00:31:51,,,,,,,,,,,,,,6,40,0.6,4000,,,,
B37,49,2017-01-06T00:31:55,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A3A,49,2017-01-06T00:31:57,,,,,,,,,,,,,,7,100,0.7,10000,,,,
B20,49,2017-01-06T00:31:59,,,,,,,,,,,,,,12,25,1.2,2500,,,,
B39,1,2017-01-06T00:32:00,221.436,0.672934,0.989394,145.994,5410000,149.004,3852.72998,,,,,,,,,,,,,,
A3A,49,2017-01-06T00:32:07,,,,,,,,,,,,,,12,28,1.2,2800,,,,
A05,49,2017-01-06T00:32:08,,,,,,,,,,,,,,12,66,1.2,6600,,,,
A04,49,2017-01-06T00:32:09,,,,,,,,,,,,,,10,40,1,4000,,,,
A3A,49,2017-01-06T00:32:10,,,,,,,,,,,,,,9,40,0.9,4000,,,,
A05,49,2017-01-06T00:32:12,,,,,,,,,,,,,,10,66,1,6600,,,,
A04,49,2017-01-06T00:32:24,,,,,,,,,,,,,,8,100,0.8,10000,,,,
A05,49,2017-01-06T00:32:26,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A09,49,2017-01-06T00:32:41,,,,,,,,,,,,,,8,66,0.8,6600,,,,
A44,49,2017-01-06T00:32:42,,,,,,,,,,,,,,10,66,1,6600,,,,
A09,49,2017-01-06T00:32:45,,,,,,,,,,,,,,7,20,0.7,2000,,,,
B39,1,2017-01-06T00:33:00,223.078,0.668715,0.989394,146.559,5410000,148.741,3861.995605,,,,,,,,,,,,,,
B26,49,2017-01-06T00:33:06,,,,,,,,,,,,,,8,100,0.8,10000,,,,
B26,49,2017-01-06T00:33:09,,,,,,,,,,,,,,8,66,0.8,6600,,,,
B26,49,2017-01-06T00:33:12,,,,,,,,,,,,,,9,50,0.9,5000,,,,
A09,49,2017-01-06T00:33:15,,,,,,,,,,,,,,15,40,1.5,4000,,,,
B26,49,2017-01-06T00:33:16,,,,,,,,,,,,,,10,50,1,5000,,,,
B20,1,2017-01-06T00:33:17,219.608,0.679262,0.990252,146.336,5410000,149.685,876.1019287,,,,,,,,,,,,,,
B29,1,2017-01-06T00:33:17,221.362,0.734109,0.99224,161.972,5410000,162.757,1231.938232,,,,,,,,,,,,,,
A01,49,2017-01-06T00:33:21,,,,,,,,,,,,,,10,50,1,5000,,,,
B33,33,2017-01-06T00:33:22,,,,,,,,,,2,241,64,241,,,,,,,,
B26,49,2017-01-06T00:33:22,,,,,,,,,,,,,,14,33,1.4,3300,,,,
B33,49,2017-01-06T00:33:22,,,,,,,,,,,,,,16,25,1.6,2500,,,,
A01,49,2017-01-06T00:33:25,,,,,,,,,,,,,,10,50,1,5000,,,,
B26,49,2017-01-06T00:33:27,,,,,,,,,,,,,,6,66,0.6,6600,,,,
A05,49,2017-01-06T00:33:30,,,,,,,,,,,,,,10,40,1,4000,,,,
B25,49,2017-01-06T00:33:31,,,,,,,,,,,,,,9,50,0.9,5000,,,,
A02,49,2017-01-06T00:33:32,,,,,,,,,,,,,,9,66,0.9,6600,,,,
A18,1,2017-01-06T00:33:34,221.287,0.675043,0.989394,147.431,5410000,149.133,878.2715454,,,,,,,,,,,,,,
A0A,49,2017-01-06T00:33:35,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A0A,49,2017-01-06T00:33:38,,,,,,,,,,,,,,15,33,1.5,3300,,,,
B25,49,2017-01-06T00:33:39,,,,,,,,,,,,,,8,25,0.8,2500,,,,
A02,1,2017-01-06T00:33:40,223.712,0.683481,0.990252,149.669,5410000,152.424,970.6016235,,,,,,,,,,,,,,
B26,49,2017-01-06T00:33:41,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A09,49,2017-01-06T00:33:44,,,,,,,,,,,,,,6,100,0.6,10000,,,,
B25,49,2017-01-06T00:33:44,,,,,,,,,,,,,,7,28,0.7,2800,,,,
A05,49,2017-01-06T00:33:56,,,,,,,,,,,,,,8,28,0.8,2800,,,,
B26,1,2017-01-06T00:33:57,218.489,0.6877,0.972925,147.079,5410000,149.827,903.8398438,,,,,,,,,,,,,,
B39,1,2017-01-06T00:33:59,222.63,0.668715,0.989394,145.808,5410000,148.838,3871.261719,,,,,,,,,,,,,,
A09,49,2017-01-06T00:34:04,,,,,,,,,,,,,,6,100,0.6,10000,,,,
B1F,1,2017-01-06T00:34:05,220.28,0.706686,0.990252,152.688,5410000,155.648,1044.089355,,,,,,,,,,,,,,
A3B,49,2017-01-06T00:34:07,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A43,1,2017-01-06T00:34:08,223.414,0.664496,0.988952,146.304,5410000,147.954,861.9998779,,,,,,,,,,,,,,
A09,49,2017-01-06T00:34:08,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A13,1,2017-01-06T00:34:09,215.765,0.6877,0.990668,145.09,5410000,148.497,865.5947876,,,,,,,,,,,,,,
B36,1,2017-01-06T00:34:11,223.451,0.672934,0.989394,148.676,5410000,149.984,908.5076904,,,,,,,,,,,,,,
A09,49,2017-01-06T00:34:11,,,,,,,,,,,,,,12,100,1.2,10000,,,,
B38,1,2017-01-06T00:34:12,222.929,0.672934,0.990668,148.334,5410000,150.047,907.6466675,,,,,,,,,,,,,,
A09,49,2017-01-06T00:34:14,,,,,,,,,,,,,,11,25,1.1,2500,,,,
A09,49,2017-01-06T00:34:18,,,,,,,,,,,,,,8,33,0.8,3300,,,,
A09,49,2017-01-06T00:34:21,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A1D,1,2017-01-06T00:34:27,225.316,0.660277,0.989828,145.928,5410000,149.252,883.4485474,,,,,,,,,,,,,,
A40,1,2017-01-06T00:34:36,212.743,0.702467,0.974278,146.375,5410000,149.411,901.2697754,,,,,,,,,,,,,,
A04,49,2017-01-06T00:34:37,,,,,,,,,,,,,,7,40,0.7,4000,,,,
B33,1,2017-01-06T00:34:40,223.712,0.664496,0.969391,147.591,5410000,148.667,875.1949463,,,,,,,,,,,,,,
B34,1,2017-01-06T00:34:42,223.675,0.664496,0.969391,145.857,5410000,149.096,880.6100464,,,,,,,,,,,,,,
A3B,1,2017-01-06T00:34:43,211.922,0.759424,0.974942,159.663,5410000,160.471,4197.440918,,,,,,,,,,,,,,
B3F,1,2017-01-06T00:34:44,220.205,0.738329,0.972925,159.767,5410000,162.523,1237.524414,,,,,,,,,,,,,,
A15,1,2017-01-06T00:34:49,218.974,0.681372,0.971537,147.837,5410000,149.214,903.5529175,,,,,,,,,,,,,,
A05,49,2017-01-06T00:34:51,,,,,,,,,,,,,,5,40,0.5,4000,,,,
B37,1,2017-01-06T00:34:55,223.302,0.666605,0.968658,147.22,5410000,148.934,883.7660522,,,,,,,,,,,,,,
B2C,1,2017-01-06T00:34:56,220.653,0.677153,0.976883,146.912,5410000,149.396,889.0736084,,,,,,,,,,,,,,
B39,1,2017-01-06T00:34:58,223.078,0.666605,0.97083,146.068,5410000,148.716,3880.525391,,,,,,,,,,,,,,
A0E,1,2017-01-06T00:34:59,212.631,0.700357,0.972925,145.753,5410000,148.871,882.6856079,,,,,,,,,,,,,,
A09,49,2017-01-06T00:34:59,,,,,,,,,,,,,,8,100,0.8,10000,,,,
A11,1,2017-01-06T00:35:04,213.564,0.702467,0.972925,147.537,5410000,149.883,917.0437622,,,,,,,,,,,,,,
A2F,1,2017-01-06T00:35:04,219.459,0.677153,0.971537,145.824,5410000,149.051,878.140564,,,,,,,,,,,,,,
A30,1,2017-01-06T00:35:06,218.974,0.72989,0.973606,156.919,5410000,159.853,1185.417603,,,,,,,,,,,,,,
A04,49,2017-01-06T00:35:07,,,,,,,,,,,,,,9,40,0.9,4000,,,,
A19,1,2017-01-06T00:35:08,221.548,0.672934,0.97083,146.727,5410000,148.613,881.2091675,,,,,,,,,,,,,,
B27,1,2017-01-06T00:35:09,218.339,0.681372,0.990668,147.152,5410000,148.827,873.5650024,,,,,,,,,,,,,,
A09,49,2017-01-06T00:35:09,,,,,,,,,,,,,,7,50,0.7,5000,,,,
A05,1,2017-01-06T00:35:10,224.57,0.662386,0.9885,146.89,5410000,148.757,875.789978,,,,,,,,,,,,,,
A04,49,2017-01-06T00:35:11,,,,,,,,,,,,,,9,25,0.9,2500,,,,
B23,1,2017-01-06T00:35:13,218.712,0.68981,0.989394,148.813,5410000,150.887,934.2302246,,,,,,,,,,,,,,
B2D,1,2017-01-06T00:35:15,219.347,0.679262,0.989394,146.779,5410000,149.12,884.9742432,,,,,,,,,,,,,,
A0A,49,2017-01-06T00:35:15,,,,,,,,,,,,,,8,100,0.8,10000,,,,
A06,49,2017-01-06T00:35:20,,,,,,,,,,,,,,8,28,0.8,2800,,,,
A0A,49,2017-01-06T00:35:20,,,,,,,,,,,,,,6,66,0.6,6600,,,,
A01,1,2017-01-06T00:35:21,221.921,0.736219,0.991075,160.775,5410000,162.941,1265.341064,,,,,,,,,,,,,,
B2E,1,2017-01-06T00:35:21,219.272,0.685591,0.990252,148.794,5410000,150.337,923.0973511,,,,,,,,,,,,,,
A09,49,2017-01-06T00:35:22,,,,,,,,,,,,,,8,66,0.8,6600,,,,
B3E,1,2017-01-06T00:35:23,221.026,0.675043,0.989394,145.697,5410000,149.208,894.4414063,,,,,,,,,,,,,,
A02,49,2017-01-06T00:35:23,,,,,,,,,,,,,,13,100,1.3,10000,,,,
A0A,1,2017-01-06T00:35:24,223.973,0.668715,0.989394,148.631,5410000,149.793,911.6815796,,,,,,,,,,,,,,
B24,1,2017-01-06T00:35:26,217.854,0.742548,0.991075,158.698,5410000,162.114,1230.2854,,,,,,,,,,,,,,
A17,1,2017-01-06T00:35:27,220.876,0.668715,0.989394,144.103,5410000,147.883,860.8012695,,,,,,,,,,,,,,
A04,1,2017-01-06T00:35:28,224.234,0.660277,0.988952,145.756,5410000,148.474,870.553894,,,,,,,,,,,,,,
A14,1,2017-01-06T00:35:28,217.369,0.685591,0.990668,146.46,5410000,148.581,887.2984619,,,,,,,,,,,,,,
A0C,1,2017-01-06T00:35:29,211.437,0.715124,0.992611,150.514,5410000,150.829,944.7992554,,,,,,,,,,,,,,
B28,1,2017-01-06T00:35:29,221.399,0.670824,0.988952,147.135,5410000,148.847,880.1114502,,,,,,,,,,,,,,
B22,1,2017-01-06T00:35:30,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A11,49,2017-01-06T00:35:30,,,,,,,,,,,,,,10,40,1,4000,,,,
A45,1,2017-01-06T00:35:33,213.377,0.700357,0.991472,146.997,5410000,149.395,3916.036377,,,,,,,,,,,,,,
A07,1,2017-01-06T00:35:34,224.272,0.668715,0.988952,148.522,5410000,150.546,929.0598145,,,,,,,,,,,,,,
A44,1,2017-01-06T00:35:35,224.346,0.710905,0.990252,158.232,5410000,159.081,1158.209229,,,,,,,,,,,,,,
B25,1,2017-01-06T00:35:36,217.519,0.734109,0.99224,158.718,5410000,160.223,1177.339111,,,,,,,,,,,,,,
A12,1,2017-01-06T00:35:37,214.646,0.691919,0.991075,145.693,5410000,148.872,890.4376221,,,,,,,,,,,,,,
A31,1,2017-01-06T00:35:37,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A02,49,2017-01-06T00:35:38,,,,,,,,,,,,,,12,50,1.2,5000,,,,
A09,49,2017-01-06T00:35:38,,,,,,,,,,,,,,5,66,0.5,6600,,,,
A0B,1,2017-01-06T00:35:40,223.264,0.713014,0.991075,157.765,5410000,159.767,1172.46167,,,,,,,,,,,,,,
A1E,1,2017-01-06T00:35:41,224.272,0.658167,0.989828,145.248,5410000,147.73,860.3987427,,,,,,,,,,,,,,
A09,49,2017-01-06T00:35:41,,,,,,,,,,,,,,11,40,1.1,4000,,,,
A06,1,2017-01-06T00:35:45,225.055,0.664496,0.989394,146.862,5410000,149.091,901.428894,,,,,,,,,,,,,,
A16,1,2017-01-06T00:35:48,220.168,0.670824,0.988952,146.656,5410000,147.75,860.2565918,,,,,,,,,,,,,,
A3A,1,2017-01-06T00:35:49,223.936,0.672934,0.990252,147.294,5410000,150.32,923.7611694,,,,,,,,,,,,,,
A0B,49,2017-01-06T00:35:52,,,,,,,,,,,,,,10,22,1,2200,,,,
A09,1,2017-01-06T00:35:54,223.675,0.670824,0.988952,148.723,5410000,150.139,916.0010986,,,,,,,,,,,,,,
A1C,1,2017-01-06T00:35:54,223.04,0.685591,0.990252,152.266,5410000,153.157,1007.221252,,,,,,,,,,,,,,
B39,1,2017-01-06T00:35:58,222.891,0.668715,0.988952,147.041,5410000,149.087,3889.788086,,,,,,,,,,,,,,
B27,49,2017-01-06T00:35:58,,,,,,,,,,,,,,7,25,0.7,2500,,,,
A1A,1,2017-01-06T00:36:01,221.25,0.744657,0.99224,163.016,5410000,165.278,1335.154663,,,,,,,,,,,,,,
B2A,1,2017-01-06T00:36:10,221.66,0.677153,0.970114,147.2,5410000,150.073,921.3173218,,,,,,,,,,,,,,
A0A,49,2017-01-06T00:36:22,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A0A,49,2017-01-06T00:36:25,,,,,,,,,,,,,,15,33,1.5,3300,,,,
A32,1,2017-01-06T00:36:30,217.22,0.738329,0.973606,158.212,5410000,160.091,1215.149414,,,,,,,,,,,,,,
A09,49,2017-01-06T00:36:30,,,,,,,,,,,,,,5,50,0.5,5000,,,,
B35,1,2017-01-06T00:36:34,224.309,0.660277,0.988952,146.662,5410000,148.547,875.9668579,,,,,,,,,,,,,,
A09,49,2017-01-06T00:36:48,,,,,,,,,,,,,,9,66,0.9,6600,,,,
A0A,49,2017-01-06T00:36:53,,,,,,,,,,,,,,5,100,0.5,10000,,,,
B39,1,2017-01-06T00:36:58,222.332,0.668715,0.989828,145.827,5410000,148.726,3899.050049,,,,,,,,,,,,,,
B27,49,2017-01-06T00:37:17,,,,,,,,,,,,,,9,100,0.9,10000,,,,
A44,49,2017-01-06T00:37:40,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A04,49,2017-01-06T00:37:45,,,,,,,,,,,,,,9,50,0.9,5000,,,,
A44,49,2017-01-06T00:37:45,,,,,,,,,,,,,,9,50,0.9,5000,,,,
A09,49,2017-01-06T00:37:51,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A0A,49,2017-01-06T00:37:52,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A0C,49,2017-01-06T00:37:55,,,,,,,,,,,,,,9,100,0.9,10000,,,,
B39,1,2017-01-06T00:37:57,223.04,0.666605,0.989394,145.481,5410000,148.71,3908.312012,,,,,,,,,,,,,,
A44,49,2017-01-06T00:37:58,,,,,,,,,,,,,,6,100,0.6,10000,,,,
B2C,49,2017-01-06T00:38:08,,,,,,,,,,,,,,14,40,1.4,4000,,,,
A05,49,2017-01-06T00:38:15,,,,,,,,,,,,,,12,100,1.2,10000,,,,
A05,49,2017-01-06T00:38:21,,,,,,,,,,,,,,11,33,1.1,3300,,,,
A09,49,2017-01-06T00:38:35,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A09,49,2017-01-06T00:38:38,,,,,,,,,,,,,,15,25,1.5,2500,,,,
A0A,49,2017-01-06T00:38:41,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A0B,49,2017-01-06T00:38:45,,,,,,,,,,,,,,8,20,0.8,2000,,,,
A44,49,2017-01-06T00:38:45,,,,,,,,,,,,,,8,100,0.8,10000,,,,
A0B,49,2017-01-06T00:38:49,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A09,49,2017-01-06T00:38:51,,,,,,,,,,,,,,8,28,0.8,2800,,,,
A44,49,2017-01-06T00:38:51,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A02,49,2017-01-06T00:38:53,,,,,,,,,,,,,,14,100,1.4,10000,,,,
A09,49,2017-01-06T00:38:54,,,,,,,,,,,,,,6,100,0.6,10000,,,,
B39,1,2017-01-06T00:38:57,222.593,0.668715,0.989828,146.11,5410000,148.806,3917.574707,,,,,,,,,,,,,,
A02,49,2017-01-06T00:39:01,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A09,49,2017-01-06T00:39:03,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A02,49,2017-01-06T00:39:04,,,,,,,,,,,,,,8,66,0.8,6600,,,,
A04,49,2017-01-06T00:39:13,,,,,,,,,,,,,,8,66,0.8,6600,,,,
A04,49,2017-01-06T00:39:15,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A3A,49,2017-01-06T00:39:22,,,,,,,,,,,,,,9,66,0.9,6600,,,,
A09,49,2017-01-06T00:39:34,,,,,,,,,,,,,,11,33,1.1,3300,,,,
A04,49,2017-01-06T00:39:37,,,,,,,,,,,,,,9,50,0.9,5000,,,,
A09,49,2017-01-06T00:39:38,,,,,,,,,,,,,,9,100,0.9,10000,,,,
A09,49,2017-01-06T00:39:41,,,,,,,,,,,,,,8,33,0.8,3300,,,,
A0A,49,2017-01-06T00:39:46,,,,,,,,,,,,,,9,66,0.9,6600,,,,
A0A,33,2017-01-06T00:39:50,,,,,,,,,,251,246,56,251,,,,,,,,
A0A,49,2017-01-06T00:39:52,,,,,,,,,,,,,,9,33,0.9,3300,,,,
A15,49,2017-01-06T00:39:54,,,,,,,,,,,,,,9,22,0.9,2200,,,,
B39,1,2017-01-06T00:39:56,222.145,0.668715,0.97083,146.993,5410000,148.645,3926.836426,,,,,,,,,,,,,,
A15,49,2017-01-06T00:39:58,,,,,,,,,,,,,,13,66,1.3,6600,,,,
A0A,49,2017-01-06T00:40:00,,,,,,,,,,,,,,13,100,1.3,10000,,,,
A16,49,2017-01-06T00:40:02,,,,,,,,,,,,,,9,100,0.9,10000,,,,
A02,49,2017-01-06T00:40:29,,,,,,,,,,,,,,9,40,0.9,4000,,,,
A0A,49,2017-01-06T00:40:40,,,,,,,,,,,,,,6,33,0.6,3300,,,,
B39,1,2017-01-06T00:40:56,221.063,0.672934,0.990252,146.76,5410000,148.654,3936.098877,,,,,,,,,,,,,,
A09,49,2017-01-06T00:41:18,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A3A,49,2017-01-06T00:41:18,,,,,,,,,,,,,,6,50,0.6,5000,,,,
A3A,49,2017-01-06T00:41:25,,,,,,,,,,,,,,8,100,0.8,10000,,,,
B39,1,2017-01-06T00:41:55,221.436,0.670824,0.989828,147.258,5410000,148.589,3945.360596,,,,,,,,,,,,,,
A0A,49,2017-01-06T00:41:55,,,,,,,,,,,,,,5,50,0.5,5000,,,,
A02,49,2017-01-06T00:41:56,,,,,,,,,,,,,,8,50,0.8,5000,,,,
A09,49,2017-01-06T00:42:08,,,,,,,,,,,,,,11,66,1.1,6600,,,,
A05,49,2017-01-06T00:42:12,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A09,49,2017-01-06T00:42:13,,,,,,,,,,,,,,15,66,1.5,6600,,,,
A05,49,2017-01-06T00:42:15,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A09,49,2017-01-06T00:42:16,,,,,,,,,,,,,,17,40,1.7,4000,,,,
A0A,49,2017-01-06T00:42:23,,,,,,,,,,,,,,12,100,1.2,10000,,,,
A0A,49,2017-01-06T00:42:28,,,,,,,,,,,,,,14,33,1.4,3300,,,,
A09,49,2017-01-06T00:42:32,,,,,,,,,,,,,,5,100,0.5,10000,,,,
A09,49,2017-01-06T00:42:37,,,,,,,,,,,,,,11,33,1.1,3300,,,,
A45,49,2017-01-06T00:42:38,,,,,,,,,,,,,,9,28,0.9,2800,,,,
B39,1,2017-01-06T00:42:55,221.436,0.670824,0.990252,147.46,5410000,148.992,3954.622559,,,,,,,,,,,,,,
A11,49,2017-01-06T00:42:59,,,,,,,,,,,,,,8,25,0.8,2500,,,,
A01,49,2017-01-06T00:43:01,,,,,,,,,,,,,,6,28,0.6,2800,,,,
A02,49,2017-01-06T00:43:01,,,,,,,,,,,,,,8,40,0.8,4000,,,,
A3A,49,2017-01-06T00:43:01,,,,,,,,,,,,,,9,50,0.9,5000,,,,
B33,49,2017-01-06T00:43:02,,,,,,,,,,,,,,6,50,0.6,5000,,,,
A45,49,2017-01-06T00:43:03,,,,,,,,,,,,,,7,25,0.7,2500,,,,
A3A,49,2017-01-06T00:43:05,,,,,,,,,,,,,,15,66,1.5,6600,,,,
A3A,49,2017-01-06T00:43:08,,,,,,,,,,,,,,5,100,0.5,10000,,,,
A3A,49,2017-01-06T00:43:29,,,,,,,,,,,,,,13,50,1.3,5000,,,,
A3A,49,2017-01-06T00:43:34,,,,,,,,,,,,,,17,100,1.7,10000,,,,
A09,49,2017-01-06T00:43:41,,,,,,,,,,,,,,6,33,0.6,3300,,,,
B24,49,2017-01-06T00:43:46,,,,,,,,,,,,,,12,50,1.2,5000,,,,
A01,49,2017-01-06T00:43:48,,,,,,,,,,,,,,11,100,1.1,10000,,,,
B39,1,2017-01-06T00:43:55,220.839,0.672934,0.990668,146.846,5410000,148.83,3963.885742,,,,,,,,,,,,,,
B26,49,2017-01-06T00:43:55,,,,,,,,,,,,,,5,66,0.5,6600,,,,
A0A,49,2017-01-06T00:43:59,,,,,,,,,,,,,,9,100,0.9,10000,,,,
A09,49,2017-01-06T00:44:00,,,,,,,,,,,,,,9,40,0.9,4000,,,,
B26,49,2017-01-06T00:44:00,,,,,,,,,,,,,,11,28,1.1,2800,,,,
A0A,49,2017-01-06T00:44:02,,,,,,,,,,,,,,6,50,0.6,5000,,,,
B26,49,2017-01-06T00:44:03,,,,,,,,,,,,,,8,33,0.8,3300,,,,
B26,49,2017-01-06T00:44:06,,,,,,,,,,,,,,7,100,0.7,10000,,,,
B26,49,2017-01-06T00:44:09,,,,,,,,,,,,,,12,28,1.2,2800,,,,
B26,49,2017-01-06T00:44:12,,,,,,,,,,,,,,12,66,1.2,6600,,,,
B28,49,2017-01-06T00:44:13,,,,,,,,,,,,,,20,66,2,6600,,,,
B26,49,2017-01-06T00:44:15,,,,,,,,,,,,,,9,20,0.9,2000,,,,
B27,49,2017-01-06T00:44:16,,,,,,,,,,,,,,12,66,1.2,6600,,,,
B26,49,2017-01-06T00:44:18,,,,,,,,,,,,,,7,22,0.7,2200,,,,
B3F,49,2017-01-06T00:44:19,,,,,,,,,,,,,,14,100,1.4,10000,,,,
A05,49,2017-01-06T00:44:20,,,,,,,,,,,,,,12,100,1.2,10000,,,,
B27,49,2017-01-06T00:44:26,,,,,,,,,,,,,,10,100,1,10000,,,,
B3F,49,2017-01-06T00:44:29,,,,,,,,,,,,,,16,66,1.6,6600,,,,
A0A,49,2017-01-06T00:44:35,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A09,49,2017-01-06T00:44:37,,,,,,,,,,,,,,12,50,1.2,5000,,,,
A3A,49,2017-01-06T00:44:39,,,,,,,,,,,,,,15,66,1.5,6600,,,,
A45,49,2017-01-06T00:44:39,,,,,,,,,,,,,,9,50,0.9,5000,,,,
B26,49,2017-01-06T00:44:39,,,,,,,,,,,,,,9,33,0.9,3300,,,,
A0A,33,2017-01-06T00:44:41,,,,,,,,,,8,240,66,240,,,,,,,,
A45,49,2017-01-06T00:44:43,,,,,,,,,,,,,,9,50,0.9,5000,,,,
A09,49,2017-01-06T00:44:50,,,,,,,,,,,,,,8,33,0.8,3300,,,,
A45,49,2017-01-06T00:44:50,,,,,,,,,,,,,,12,100,1.2,10000,,,,
B2A,49,2017-01-06T00:44:53,,,,,,,,,,,,,,13,100,1.3,10000,,,,
B39,1,2017-01-06T00:44:54,220.69,0.675043,0.991472,147.179,5410000,148.485,3973.149414,,,,,,,,,,,,,,
A02,49,2017-01-06T00:44:55,,,,,,,,,,,,,,13,66,1.3,6600,,,,
A09,49,2017-01-06T00:44:55,,,,,,,,,,,,,,14,28,1.4,2800,,,,
A12,49,2017-01-06T00:44:58,,,,,,,,,,,,,,15,33,1.5,3300,,,,
A45,49,2017-01-06T00:44:58,,,,,,,,,,,,,,6,28,0.6,2800,,,,
A09,49,2017-01-06T00:45:07,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A3A,49,2017-01-06T00:45:08,,,,,,,,,,,,,,7,100,0.7,10000,,,,
A44,49,2017-01-06T00:45:09,,,,,,,,,,,,,,7,28,0.7,2800,,,,
A3A,49,2017-01-06T00:45:12,,,,,,,,,,,,,,5,50,0.5,5000,,,,
A0A,49,2017-01-06T00:45:15,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A3A,49,2017-01-06T00:45:16,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A0A,49,2017-01-06T00:45:26,,,,,,,,,,,,,,6,100,0.6,10000,,,,
A45,49,2017-01-06T00:45:26,,,,,,,,,,,,,,11,50,1.1,5000,,,,
A0A,49,2017-01-06T00:45:30,,,,,,,,,,,,,,10,100,1,10000,,,,
